KPI_Code,KPI_Description,KPI_Note,KPI_Order,UNIT_Code,KPI_Compound,KPI_Ext,KPI_Visible,CreatedAt,ModifiedAt,KPI_Name,KPI_Ext_Source,KPI_Ext_Name,CreatedBy,ModifiedBy
KPI_ReachRCRCEd_D_M_age_0_5,Number of people reached - RCRC educational programmes - Direct - Male - Age 0 to 5,,37002,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.807,2022-03-10T12:03:37.807,Number of people reached - RCRC educational programmes - Direct - Male - Age 0 to 5,,,system,system
KPI_ReachRCRCEd_D_M_age_13_17,Number of people reached - RCRC educational programmes - Direct - Male - Age 13 to 17,,37004,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.83,2022-03-10T12:03:37.83,Number of people reached - RCRC educational programmes - Direct - Male - Age 13 to 17,,,system,system
KPI_ReachRCRCEd_D_M_age_18_29,Number of people reached - RCRC educational programmes - Direct - Male - Age 18 to 29,,37005,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.837,2022-03-10T12:03:37.837,Number of people reached - RCRC educational programmes - Direct - Male - Age 18 to 29,,,system,system
KPI_ReachRCRCEd_D_M_age_18_49,Number of people reached - RCRC educational programmes - Direct - Male - Age 18 to 49,,37006,number,FALSE,FALSE,FALSE,2022-03-10T12:03:37.837,2022-03-10T12:03:37.837,Number of people reached - RCRC educational programmes - Direct - Male - Age 18 to 49,,,system,system
KPI_ReachRCRCEd_D_M_age_30_39,Number of people reached - RCRC educational programmes - Direct - Male - Age 30 to 39,,37007,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.843,2022-03-10T12:03:37.843,Number of people reached - RCRC educational programmes - Direct - Male - Age 30 to 39,,,system,system
KPI_ReachRCRCEd_D_M_age_40_49,Number of people reached - RCRC educational programmes - Direct - Male - Age 40 to 49,,37008,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.847,2022-03-10T12:03:37.847,Number of people reached - RCRC educational programmes - Direct - Male - Age 40 to 49,,,system,system
KPI_ReachRCRCEd_D_M_age_50_59,Number of people reached - RCRC educational programmes - Direct - Male - Age 50 to 59,,37009,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.85,2022-03-10T12:03:37.85,Number of people reached - RCRC educational programmes - Direct - Male - Age 50 to 59,,,system,system
KPI_ReachRCRCEd_D_M_age_6_12,Number of people reached - RCRC educational programmes - Direct - Male - Age 6 to 12,,37003,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.81,2022-03-10T12:03:37.81,Number of people reached - RCRC educational programmes - Direct - Male - Age 6 to 12,,,system,system
KPI_ReachRCRCEd_D_M_age_60_69,Number of people reached - RCRC educational programmes - Direct - Male - Age 60 to 69,,37010,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.813,2022-03-10T12:03:37.813,Number of people reached - RCRC educational programmes - Direct - Male - Age 60 to 69,,,system,system
KPI_ReachRCRCEd_D_M_age_70_79,Number of people reached - RCRC educational programmes - Direct - Male - Age 70 to 79,,37011,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.82,2022-03-10T12:03:37.82,Number of people reached - RCRC educational programmes - Direct - Male - Age 70 to 79,,,system,system
KPI_ReachRCRCEd_D_M_age_80,Number of people reached - RCRC educational programmes - Direct - Male - Age 80+,,37012,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.823,2022-03-10T12:03:37.823,Number of people reached - RCRC educational programmes - Direct - Male - Age 80+,,,system,system
KPI_ReachRCRCEd_D_M_age_Other,Number of people reached - RCRC educational programmes - Direct - Male - Age Unknown / Not provided,,37013,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.827,2022-03-10T12:03:37.827,Number of people reached - RCRC educational programmes - Direct - Male - Age Unknown / Not provided,,,system,system
KPI_ReachRCRCEd_D_OtherSex_age_0_5,Number of people reached - RCRC educational programmes - Direct - Third Gender - Age 0 to 5,,37026,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.91,2022-03-10T12:03:37.91,Number of people reached - RCRC educational programmes - Direct - Third Gender - Age 0 to 5,,,system,system
KPI_ReachRCRCEd_D_OtherSex_age_13_17,Number of people reached - RCRC educational programmes - Direct - Third Gender - Age 13 to 17,,37028,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.933,2022-03-10T12:03:37.933,Number of people reached - RCRC educational programmes - Direct - Third Gender - Age 13 to 17,,,system,system
KPI_ReachRCRCEd_D_OtherSex_age_18_29,Number of people reached - RCRC educational programmes - Direct - Third Gender - Age 18 to 29,,37029,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.94,2022-03-10T12:03:37.94,Number of people reached - RCRC educational programmes - Direct - Third Gender - Age 18 to 29,,,system,system
KPI_ReachRCRCEd_D_OtherSex_age_30_39,Number of people reached - RCRC educational programmes - Direct - Third Gender - Age 30 to 39,,37030,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.947,2022-03-10T12:03:37.947,Number of people reached - RCRC educational programmes - Direct - Third Gender - Age 30 to 39,,,system,system
KPI_ReachRCRCEd_D_OtherSex_age_40_49,Number of people reached - RCRC educational programmes - Direct - Third Gender - Age 40 to 49,,37031,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.95,2022-03-10T12:03:37.95,Number of people reached - RCRC educational programmes - Direct - Third Gender - Age 40 to 49,,,system,system
KPI_ReachRCRCEd_D_OtherSex_age_50_59,Number of people reached - RCRC educational programmes - Direct - Third Gender - Age 50 to 59,,37032,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.953,2022-03-10T12:03:37.953,Number of people reached - RCRC educational programmes - Direct - Third Gender - Age 50 to 59,,,system,system
KPI_ReachRCRCEd_D_OtherSex_age_6_12,Number of people reached - RCRC educational programmes - Direct - Third Gender - Age 6 to 12,,37027,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.913,2022-03-10T12:03:37.913,Number of people reached - RCRC educational programmes - Direct - Third Gender - Age 6 to 12,,,system,system
KPI_ReachRCRCEd_D_OtherSex_age_60_69,Number of people reached - RCRC educational programmes - Direct - Third Gender - Age 60 to 69,,37033,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.917,2022-03-10T12:03:37.917,Number of people reached - RCRC educational programmes - Direct - Third Gender - Age 60 to 69,,,system,system
KPI_ReachRCRCEd_D_OtherSex_age_70_79,Number of people reached - RCRC educational programmes - Direct - Third Gender - Age 70 to 79,,37034,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.92,2022-03-10T12:03:37.92,Number of people reached - RCRC educational programmes - Direct - Third Gender - Age 70 to 79,,,system,system
KPI_ReachRCRCEd_D_OtherSex_age_80,Number of people reached - RCRC educational programmes - Direct - Third Gender - Age 80+,,37035,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.927,2022-03-10T12:03:37.927,Number of people reached - RCRC educational programmes - Direct - Third Gender - Age 80+,,,system,system
KPI_ReachRCRCEd_D_OtherSex_age_Other,Number of people reached - RCRC educational programmes - Direct - Third Gender - Age Unknown / Not provided,,37036,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.93,2022-03-10T12:03:37.93,Number of people reached - RCRC educational programmes - Direct - Third Gender - Age Unknown / Not provided,,,system,system
KPI_ReachRCRCEd_D_sex,Number of people reached - RCRC educational programmes - Disaggregated by sex (1) or not (0),,37001,logical,FALSE,FALSE,TRUE,2022-03-10T12:03:37.8,2022-03-10T12:03:37.8,Number of people reached - RCRC educational programmes - Disaggregated by sex (1) or not (0),,,system,system
KPI_ReachRCRCEd_D_Tot,Number of people reached - RCRC educational programmes - Direct,NS Reach - Direct,37065,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.987,0001-01-01T00:00:00,Number of people reached - RCRC educational programmes - Direct,,,system,
KPI_ReachRCRCEd_D_Tot_age_0_5,Number of people reached - RCRC educational programmes - Direct - Total - Age 0 to 5,,37049,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.96,2022-03-10T12:03:37.96,Number of people reached - RCRC educational programmes - Direct - Total - Age 0 to 5,,,system,system
KPI_ReachRCRCEd_D_Tot_age_13_17,Number of people reached - RCRC educational programmes - Direct - Total - Age 13 to 17,,37051,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.973,2022-03-10T12:03:37.973,Number of people reached - RCRC educational programmes - Direct - Total - Age 13 to 17,,,system,system
KPI_ReachRCRCEd_D_Tot_age_18_29,Number of people reached - RCRC educational programmes - Direct - Total - Age 18 to 29,,37052,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.973,2022-03-10T12:03:37.973,Number of people reached - RCRC educational programmes - Direct - Total - Age 18 to 29,,,system,system
KPI_ReachRCRCEd_D_Tot_age_18_49,Number of people reached - RCRC educational programmes - Direct - Total - Age 18 to 49,,37053,number,FALSE,FALSE,FALSE,2022-03-10T12:03:37.977,2022-03-10T12:03:37.977,Number of people reached - RCRC educational programmes - Direct - Total - Age 18 to 49,,,system,system
KPI_ReachRCRCEd_D_Tot_age_30_39,Number of people reached - RCRC educational programmes - Direct - Total - Age 30 to 39,,37054,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.977,2022-03-10T12:03:37.977,Number of people reached - RCRC educational programmes - Direct - Total - Age 30 to 39,,,system,system
KPI_ReachRCRCEd_D_Tot_age_40_49,Number of people reached - RCRC educational programmes - Direct - Total - Age 40 to 49,,37055,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.98,2022-03-10T12:03:37.98,Number of people reached - RCRC educational programmes - Direct - Total - Age 40 to 49,,,system,system
KPI_ReachRCRCEd_D_Tot_age_50_59,Number of people reached - RCRC educational programmes - Direct - Total - Age 50 to 59,,37056,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.98,2022-03-10T12:03:37.98,Number of people reached - RCRC educational programmes - Direct - Total - Age 50 to 59,,,system,system
KPI_ReachRCRCEd_D_Tot_age_6_12,Number of people reached - RCRC educational programmes - Direct - Total - Age 6 to 12,,37050,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.963,2022-03-10T12:03:37.963,Number of people reached - RCRC educational programmes - Direct - Total - Age 6 to 12,,,system,system
KPI_ReachRCRCEd_D_Tot_age_60_69,Number of people reached - RCRC educational programmes - Direct - Total - Age 60 to 69,,37057,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.967,2022-03-10T12:03:37.967,Number of people reached - RCRC educational programmes - Direct - Total - Age 60 to 69,,,system,system
KPI_ReachRCRCEd_D_Tot_age_70_79,Number of people reached - RCRC educational programmes - Direct - Total - Age 70 to 79,,37058,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.97,2022-03-10T12:03:37.97,Number of people reached - RCRC educational programmes - Direct - Total - Age 70 to 79,,,system,system
KPI_ReachRCRCEd_D_Tot_age_80,Number of people reached - RCRC educational programmes - Direct - Total - Age 80+,,37059,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.97,2022-03-10T12:03:37.97,Number of people reached - RCRC educational programmes - Direct - Total - Age 80+,,,system,system
KPI_ReachRCRCEd_D_Tot_age_Other,Number of people reached - RCRC educational programmes - Direct - Total - Age Unknown / Not provided,,37060,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.97,2022-03-10T12:03:37.97,Number of people reached - RCRC educational programmes - Direct - Total - Age Unknown / Not provided,,,system,system
KPI_ReachRCRCEd_D_Tot_F,Number of people reached - RCRC educational programmes - Direct - Total Female,,37062,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.983,2022-03-10T12:03:37.983,Number of people reached - RCRC educational programmes - Direct - Total Female,,,system,system
KPI_ReachRCRCEd_D_Tot_M,Number of people reached - RCRC educational programmes - Direct - Total Male,,37061,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.98,2022-03-10T12:03:37.98,Number of people reached - RCRC educational programmes - Direct - Total Male,,,system,system
KPI_ReachRCRCEd_D_Tot_OtherSex,Number of people reached - RCRC educational programmes - Direct - Total Third Gender,,37063,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.983,2022-03-10T12:03:37.983,Number of people reached - RCRC educational programmes - Direct - Total Third Gender,,,system,system
KPI_ReachRCRCEd_D_Tot_UnknownSex,Number of people reached - RCRC educational programmes - Direct - Total Gender Unknown / not provided,,37064,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.983,2022-03-10T12:03:37.983,Number of people reached - RCRC educational programmes - Direct - Total Gender Unknown / not provided,,,system,system
KPI_ReachRCRCEd_D_UnknownSex_age_0_5,Number of people reached - RCRC educational programmes - Direct - Gender Unknown / not provided - Age 0 to 5,,37037,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.91,2022-03-10T12:03:37.91,Number of people reached - RCRC educational programmes - Direct - Gender Unknown / not provided - Age 0 to 5,,,system,system
KPI_ReachRCRCEd_D_UnknownSex_age_13_17,Number of people reached - RCRC educational programmes - Direct - Gender Unknown / not provided - Age 13 to 17,,37039,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.933,2022-03-10T12:03:37.933,Number of people reached - RCRC educational programmes - Direct - Gender Unknown / not provided - Age 13 to 17,,,system,system
KPI_ReachRCRCEd_D_UnknownSex_age_18_29,Number of people reached - RCRC educational programmes - Direct - Gender Unknown / not provided - Age 18 to 29,,37040,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.94,2022-03-10T12:03:37.94,Number of people reached - RCRC educational programmes - Direct - Gender Unknown / not provided - Age 18 to 29,,,system,system
KPI_ReachRCRCEd_D_UnknownSex_age_18_49,Number of people reached - RCRC educational programmes - Direct - Gender Unknown / not provided - Age 18 to 49,,37041,number,FALSE,FALSE,FALSE,2022-03-10T12:03:37.943,2022-03-10T12:03:37.943,Number of people reached - RCRC educational programmes - Direct - Gender Unknown / not provided - Age 18 to 49,,,system,system
KPI_ReachRCRCEd_D_UnknownSex_age_30_39,Number of people reached - RCRC educational programmes - Direct - Gender Unknown / not provided - Age 30 to 39,,37042,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.947,2022-03-10T12:03:37.947,Number of people reached - RCRC educational programmes - Direct - Gender Unknown / not provided - Age 30 to 39,,,system,system
KPI_ReachRCRCEd_D_UnknownSex_age_40_49,Number of people reached - RCRC educational programmes - Direct - Gender Unknown / not provided - Age 40 to 49,,37043,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.95,2022-03-10T12:03:37.95,Number of people reached - RCRC educational programmes - Direct - Gender Unknown / not provided - Age 40 to 49,,,system,system
KPI_ReachRCRCEd_D_UnknownSex_age_50_59,Number of people reached - RCRC educational programmes - Direct - Gender Unknown / not provided - Age 50 to 59,,37044,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.953,2022-03-10T12:03:37.953,Number of people reached - RCRC educational programmes - Direct - Gender Unknown / not provided - Age 50 to 59,,,system,system
KPI_ReachRCRCEd_D_UnknownSex_age_6_12,Number of people reached - RCRC educational programmes - Direct - Gender Unknown / not provided - Age 6 to 12,,37038,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.913,2022-03-10T12:03:37.913,Number of people reached - RCRC educational programmes - Direct - Gender Unknown / not provided - Age 6 to 12,,,system,system
KPI_ReachRCRCEd_D_UnknownSex_age_60_69,Number of people reached - RCRC educational programmes - Direct - Gender Unknown / not provided - Age 60 to 69,,37045,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.917,2022-03-10T12:03:37.917,Number of people reached - RCRC educational programmes - Direct - Gender Unknown / not provided - Age 60 to 69,,,system,system
KPI_ReachRCRCEd_D_UnknownSex_age_70_79,Number of people reached - RCRC educational programmes - Direct - Gender Unknown / not provided - Age 70 to 79,,37046,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.92,2022-03-10T12:03:37.92,Number of people reached - RCRC educational programmes - Direct - Gender Unknown / not provided - Age 70 to 79,,,system,system
KPI_ReachRCRCEd_D_UnknownSex_age_80,Number of people reached - RCRC educational programmes - Direct - Gender Unknown / not provided - Age 80+,,37047,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.927,2022-03-10T12:03:37.927,Number of people reached - RCRC educational programmes - Direct - Gender Unknown / not provided - Age 80+,,,system,system
KPI_ReachRCRCEd_D_UnknownSex_age_Other,Number of people reached - RCRC educational programmes - Direct - Gender Unknown / not provided - Age Unknown / Not provided,,37048,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.93,2022-03-10T12:03:37.93,Number of people reached - RCRC educational programmes - Direct - Gender Unknown / not provided - Age Unknown / Not provided,,,system,system
KPI_ReachRCRCEd_D_Validated,Number of people reached - RCRC educational programmes - Data validated,,37071,logical,FALSE,FALSE,FALSE,2022-03-10T12:03:37.997,2022-03-10T12:03:37.997,Number of people reached - RCRC educational programmes - Data validated,,,system,system
KPI_ReachRCRCEd_ddd,Number of people reached - RCRC educational programmes - Disaggregated by disability (1) or not (0),,37066,logical,FALSE,FALSE,TRUE,2022-03-10T12:03:37.987,2022-03-10T12:03:37.987,Number of people reached - RCRC educational programmes - Disaggregated by disability (1) or not (0),,,system,system
